season,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,year,caught_by,species
1,1988-10-01,23,TV Series,Cheese Monster,Male,Possessed Object,Humanoid,Cheese,False,1,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1988.0,Velma,Misc
1,1988-10-08,23,TV Series,Ghost of Al Cabone,Male,Ghost,Phantom,Human,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1988.0,Shaggy,Humanoid
1,1988-10-15,23,TV Series,Boogedy Bones,Male,Undead,Zombie,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,1988.0,Scooby,Humanoid
1,1988-10-22,23,TV Series,Ice Demon,Male,Possessed Object,Humanoid,Ice,False,1,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1988.0,Scooby,Elemental
1,1988-10-29,23,TV Series,Samurai Ghost,Male,Ghost,Samurai,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,1988.0,Fred,Humanoid
1,1988-11-05,23,TV Series,Headless Skateboarder,Male,Undead,Headless,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1988.0,Scooby,Humanoid
1,1988-11-12,23,TV Series,Boobeard,Male,Ghost,Pirate,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1988.0,Scooby,Humanoid
1,1988-11-19,23,TV Series,Totem Spirit,Male,Possessed Object,Statue,Totem,False,1,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,1988.0,Velma,Object
1,1988-11-26,23,TV Series,Ghost of Chef Pierre Goulash,Male,Ghost,Chef,Human,False,1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1988.0,Shaggy,Humanoid
1,1988-12-03,23,TV Series,Stinkweed,Male,Plant,Humanoid,Plant-Monster,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1988.0,Scooby,Fantastical
2,1989-09-09,23,TV Series,Ghost of Buster McMutt Mauler,Male,Ghost,Phantom,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1989.0,Scooby,Humanoid
2,1989-09-16,23,TV Series,Alien,Male,Extraterrestrial,Alien,Alien,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1989.0,Scooby,Humanoid
2,1989-09-23,23,TV Series,Ghost of Purvis Parker,Male,Undead,Skeleton,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1989.0,Scooby,Humanoid
2,1989-09-30,23,TV Series,Chickenstein,Male,Undead,Frankenstein's Monster,Chicken,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1989.0,Scooby,Animal
2,1989-10-07,23,TV Series,Burger Monster,Male,Possessed Object,Burger,Burger,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1989.0,Scooby,Misc
2,1989-10-14,23,TV Series,Dinkley 2000,Male,Mechanical,Humanoid,Computer,False,1,False,False,True,False,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1989.0,Scooby,Object
2,1989-10-28,23,TV Series,Ghost of Zombo,Male,Ghost,Clown,Human,False,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,1989.0,Scooby,Humanoid
3,,11,TV Series (segmented),Boogey Biker,Male,Undead,Skeleton,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,Scooby,Humanoid
3,,11,TV Series (segmented),Astronaut Ghost,Male,Ghost,Astronaut,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,,Scooby,Humanoid
3,1990-10-06,23,TV Series,Bigwig,Male,Possessed Object,Humanoid,Hair,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1990.0,Scooby,Misc
3,1990-11-03,23,TV Series,Ghost of the Hooded Heifer,Male,Ghost,Wrestler,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1990.0,Scooby,Humanoid
4,1991-08-03,23,TV Series,Nasty-Doo,Male,Animal,Hound,Hound,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1991.0,Scooby,Animal
4,1991-08-10,11,TV Series (segmented),Ghost of Mrs. Shusham,Female,Ghost,Librarian,Human,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1991.0,Scooby,Humanoid
4,1991-08-17,23,TV Series,Moving Mollusk,Male,Animal,Giant,Snail,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1991.0,Scooby,Creature
Crossover,1997-07-25,22,Crossover,Ghostly Gardener,Male,Undead,Ghost,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,1997.0,Other,Humanoid
Special,1999-10-31,21,TV Series,"Casper County Monster,Casper County Monster","Male,Male","Animal,Animal","Humanoid,Humanoid",Forest-Monster,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1999.0,Unknown,Fantastical
Special,2001-10-31,16,TV Series,"Zombie,Mummy,Zombie Gary Coleman","Male,Male,Male","Undead,Undead,Undead","Zombie,Mummy,Zombie",Human,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2001.0,Unknown,Humanoid
Movie,,87,Movie (Theatrical),"Demons,Demons,Demons,Demons,Possessed College Kids,Possessed Fred,Possessed Marry Jane,Possessed Daphine,Possessed Velma,Scrappy-Rex","Male,Male,Male,Male,Male,Male,Female,Female,Female,Male","Mythical,Mythical,Mythical,Mythical,Possessed Object,Possessed Object,Possessed Object,Possessed Object,Possessed Object,Animal","Demon,Demon,Demon,Demon,Possessed,Possessed,Possessed,Possessed,Possessed,Giant",Hound,True,10,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,7.0,2.0,0.0,5.0,2.0,2.0,3.0,,Scooby,Animal
Movie,,87,Movie (Theatrical),"Demons,Demons,Demons,Demons,Possessed College Kids,Possessed Fred,Possessed Marry Jane,Possessed Daphine,Possessed Velma,Scrappy-Rex","Male,Male,Male,Male,Male,Male,Female,Female,Female,Male","Mythical,Mythical,Mythical,Mythical,Possessed Object,Possessed Object,Possessed Object,Possessed Object,Possessed Object,Animal","Demon,Demon,Demon,Demon,Possessed,Possessed,Possessed,Possessed,Possessed,Giant",Human,True,10,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,7.0,2.0,0.0,5.0,2.0,2.0,3.0,,Scooby,Humanoid
Movie,,87,Movie (Theatrical),"Demons,Demons,Demons,Demons,Possessed College Kids,Possessed Fred,Possessed Marry Jane,Possessed Daphine,Possessed Velma,Scrappy-Rex","Male,Male,Male,Male,Male,Male,Female,Female,Female,Male","Mythical,Mythical,Mythical,Mythical,Possessed Object,Possessed Object,Possessed Object,Possessed Object,Possessed Object,Animal","Demon,Demon,Demon,Demon,Possessed,Possessed,Possessed,Possessed,Possessed,Giant",Demon,True,10,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,7.0,2.0,0.0,5.0,2.0,2.0,3.0,,Scooby,Mythical
Crossover,2002-07-07,12,Crossover,Green Monster,Male,Plant,Humanoid,Weed,False,1,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Velma,Plant
1,2002-09-14,21,TV Series,Snow Creature,Male,Animal,Humanoid,Ice-Monster,False,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2002.0,Velma,Fantastical
1,2002-09-21,21,TV Series,Dinosaur Spirit,Male,Animal,Spirit,Dinosaur,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2002.0,Velma,Animal
1,2002-09-28,21,TV Series,The Alien,Male,Extraterrestrial,Alien,Alien,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2002.0,Scooby,Humanoid
1,2002-10-05,21,TV Series,"Ghost of the Leland Brothers,Ghost of the Leland Brothers","Male,Male","Ghost,Ghost","Soldier,Soldier",Human,False,2,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2002.0,Scooby,Humanoid
1,2002-10-26,21,TV Series,The Mystery Machine,Female,Possessed Object,Car,Vehicle,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2002.0,Velma,Object
1,2002-11-02,21,TV Series,Ghost of Rufus Raucaus,Male,Ghost,Phantom,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2002.0,Unknown,Humanoid
1,2002-11-09,21,TV Series,Roller Ghoster,Male,Animal,Humanoid,Beast,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2002.0,Unknown,Fantastical
1,2002-11-23,21,TV Series,Jungle Demons,Male,Animal,Demon,Animal,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2002.0,Other,Animal
1,2002-11-30,21,TV Series,Motoshondu,Female,Animal,Serpent,Sea-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2002.0,Unknown,Fantastical
1,2002-12-13,21,TV Series,Headless Snowman,Male,Possessed Object,Headless,Snow-Man,False,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2002.0,Daphnie,Fantastical
1,2003-02-01,21,TV Series,"Spaceman Swintons,Annabel Action Figure,Other Toys","Male,Female,Male","Mechanical,Mechanical,Mechanical","Humanoid,Humanoid,Toy",Toy,False,3,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2003.0,Scooby,Object
1,2003-02-15,21,TV Series,Faceless Phantom,Male,Ghost,Phantom,Human,False,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2003.0,Shaggy,Humanoid
1,2003-02-22,21,TV Series,Undead,Male,Ancient,Gladiator,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2003.0,Fred,Humanoid
1,2003-03-22,21,TV Series,Baseball Specter,Male,Ghost,Specter,Human,False,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2003.0,Shaggy,Humanoid
2,2003-09-13,21,TV Series,"Ancient One,30 Foot Shaggy","Male,Male","Magician,Animal","Mystic,Giant",Human,False,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2003.0,Scooby,Humanoid
2,2003-09-20,21,TV Series,"Mummy of Pharaoh Scamses,Zombies,Zombies,Zombies,Zombies,Zombie Fred,Zombie Daphnie,Zombie Velma","Male,Male,Male,Female,Male,Male,Female,Female","Undead,Undead,Undead,Undead,Undead,Undead,Undead,Undead","Mummy,Zombie,Zombie,Zombie,Zombie,Zombie,Zombie,Zombie",Human,False,8,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2003.0,Other,Humanoid
2,2003-09-27,21,TV Series,Gusano Grande,Male,Animal,Giant,Worm,False,1,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2003.0,Fred,Creature
2,,21,TV Series,"Jeevens,Shari","Male,Female","Mechanical,Mechanical","Robot,Computer",Robot,True,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,Unknown,Object
2,,21,TV Series,"Jeevens,Shari","Male,Female","Mechanical,Mechanical","Robot,Computer",Computer,True,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,Unknown,Object
2,2003-10-18,21,TV Series,Baron Fortescu,Male,Undead,Vampire,Human,False,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2003.0,Velma,Humanoid
2,,21,TV Series,"Scarecrows,Ghost of Hank Banning","Male,Male","Possessed Object,Ghost","Scarecrow,Phantom",Human,False,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,,Velma,Humanoid
2,,21,TV Series,Cat Creature,Male,Animal,Humanoid,Cat,False,1,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,Scooby,Animal
2,2004-03-20,21,TV Series,San Franpsycho,Male,Ancient,Convict,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2004.0,Scooby,Humanoid
2,2004-03-22,21,TV Series,Invisible Man,Male,Disguised,Invisible,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2004.0,Unknown,Humanoid
2,2004-03-23,21,TV Series,"Scooby Snack Monster,Scooby Snack Monster","Male,Male","Possessed Object,Possessed Object","Humanoid,Humanoid",Scooby Snack,False,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2004.0,Velma,Misc
2,2004-03-24,21,TV Series,Glasburgh Dragon,Male,Mythical,Dragon,Dragon,False,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2004.0,Fred,Fantastical
2,2004-03-25,21,TV Series,Fish Creature,Male,Animal,Humanoid,Fish,False,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2004.0,Fred,Animal
2,,21,TV Series,"Wakumi,Shaman","Male,Male","Animal,Ancient","Giant,Shaman",Human,False,2,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,Scooby,Humanoid
2,,21,TV Series,"Wakumi,Shaman","Male,Male","Animal,Ancient","Giant,Shaman",Bird,False,2,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,Scooby,Animal
Movie,,93,Movie (Theatrical),"Masked Figure,Pterodactyl Ghost,Black Knight Ghost,Cotton Candy Glob,Tar Monster,Minder 49er,Captain Cutler's Ghost,Zombie,10000 Volt Ghost,Skeleton Men,Skeleton Men","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Disguised,Animal,Possessed Object,Possessed Object,Possessed Object,Ancient,Possessed Object,Undead,Ghost,Undead,Undead","Scientist,Dinosaur,Suit,Candy,Tar,Miner,Suit,Zombie,Electric,Skeleton,Skeleton",Pterodactyl,True,11,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,,Scooby,Animal
Movie,,93,Movie (Theatrical),"Masked Figure,Pterodactyl Ghost,Black Knight Ghost,Cotton Candy Glob,Tar Monster,Minder 49er,Captain Cutler's Ghost,Zombie,10000 Volt Ghost,Skeleton Men,Skeleton Men","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Disguised,Animal,Possessed Object,Possessed Object,Possessed Object,Ancient,Possessed Object,Undead,Ghost,Undead,Undead","Scientist,Dinosaur,Suit,Candy,Tar,Miner,Suit,Zombie,Electric,Skeleton,Skeleton",Cotton Candy,True,11,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,,Scooby,Misc
Movie,,93,Movie (Theatrical),"Masked Figure,Pterodactyl Ghost,Black Knight Ghost,Cotton Candy Glob,Tar Monster,Minder 49er,Captain Cutler's Ghost,Zombie,10000 Volt Ghost,Skeleton Men,Skeleton Men","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Disguised,Animal,Possessed Object,Possessed Object,Possessed Object,Ancient,Possessed Object,Undead,Ghost,Undead,Undead","Scientist,Dinosaur,Suit,Candy,Tar,Miner,Suit,Zombie,Electric,Skeleton,Skeleton",Human,True,11,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,,Scooby,Humanoid
Movie,,93,Movie (Theatrical),"Masked Figure,Pterodactyl Ghost,Black Knight Ghost,Cotton Candy Glob,Tar Monster,Minder 49er,Captain Cutler's Ghost,Zombie,10000 Volt Ghost,Skeleton Men,Skeleton Men","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Disguised,Animal,Possessed Object,Possessed Object,Possessed Object,Ancient,Possessed Object,Undead,Ghost,Undead,Undead","Scientist,Dinosaur,Suit,Candy,Tar,Miner,Suit,Zombie,Electric,Skeleton,Skeleton",Tar,True,11,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,,Scooby,Elemental
2,2004-03-27,21,TV Series,Centaur,Male,Mythical,Beast,Centaur,False,1,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2004.0,Scooby,Mythical
3,2005-01-29,21,TV Series,"Creepy Keeper,Skeleton Crew","Male,Male","Undead,Undead","Lighthouse Keeper,Skeleton",Human,False,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2005.0,Shaggy,Humanoid
3,2005-02-05,21,TV Series,"Sheriff,Cold Steel,Other Robot Cowboys","Male,Male,Male","Mechanical,Mechanical,Mechanical","Cowboy,Cowboy,Cowboy",Human,False,3,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2005.0,Unknown,Humanoid
3,2005-02-11,21,TV Series,"Clone Fred,Clone Daphnie,Clone Velma,Clone Shaggy,Clone Scooby","Male,Female,Female,Male,Male","Mechanical,Mechanical,Mechanical,Mechanical,Mechanical","Clone,Clone,Clone,Clone,Clone",Human,False,5,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2005.0,Other,Humanoid
3,2005-02-12,21,TV Series,Titanic Twist,Male,Undead,Deformed,Human,False,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2005.0,Velma,Humanoid
3,2005-02-19,21,TV Series,Gargoyle,Male,Possessed Object,Statue,Gargoyle,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2005.0,Unknown,Fantastical
3,2005-02-25,21,TV Series,Demon Farmer,Male,Undead,Farmer,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2005.0,Fred,Humanoid
3,2005-03-03,21,TV Series,Frozen Fiend,Male,Undead,Ice,Human,False,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005.0,Daphnie,Humanoid
3,2005-03-12,21,TV Series,Menacing Metallic Clown,Male,Mechanical,Clown,Human,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2005.0,Velma,Humanoid
3,2005-03-19,21,TV Series,Toxic Terror,Male,Possessed Object,Humanoid,Toxic,False,1,,,,True,True,,,,False,False,,,,False,False,,,,False,False,True,False,False,,,,,3.0,0.0,0.0,1.0,2005.0,Scooby,Elemental
3,2005-03-26,21,TV Series,Dragon,Male,Mythical,Dragon,Dragon,False,1,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2005.0,Scooby,Fantastical
3,2005-04-02,21,TV Series,Skeleton Driver,Male,Undead,Skeleton,Human,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2005.0,Velma,Humanoid
3,2005-04-09,21,TV Series,Gold Monster,Male,Possessed Object,Humanoid,Gold,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2005.0,Fred,Elemental
3,,21,TV Series,"Coral Creature,Sand Monsters","Male,Male","Plant,Possessed Object","Humanoid,Sand",Human,True,2,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Unknown,Humanoid
3,,21,TV Series,"Coral Creature,Sand Monsters","Male,Male","Plant,Possessed Object","Humanoid,Sand",Coral,True,2,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Unknown,Plant
3,2006-07-21,21,TV Series,Osomons,Male,Animal,Little,Osomons,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,Unknown,Fantastical
1,2006-09-23,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent,8,Agent,9,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebal","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Dr. Trebal","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor",Human,True,15,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2006.0,Not Caught,Humanoid
